"세종특별자치시","서비스업",4754699,4638282,3.35,5975204,5531561,4.89,8448236,7343913,5.80
"세종특별자치시","　도매 및 소매업",151566,148788,0.26,212946,206544,0.22,272585,271097,0.07
"세종특별자치시","　운수 및 창고업",91157,88880,0.08,95965,100215,0.03,121222,113922,-0.04
"세종특별자치시","　숙박 및 음식점업",107249,101976,0.17,152129,137819,0.24,176422,153091,0.17
"세종특별자치시","　정보통신업",64805,62720,0.10,78357,73579,0.08,98801,88127,0.04
"세종특별자치시","　금융 및 보험업",271985,273085,0.56,403477,379949,0.46,528100,517193,0.40
"세종특별자치시","　부동산업",606865,597933,0.52,710113,687193,0.54,1090465,912792,0.41
"세종특별자치시","　사업서비스업",463927,453599,-0.04,543469,501526,0.47,686786,572147,0.40
"세종특별자치시","　공공 행정, 국방 및 사회보장 행정",2211862,2142226,0.58,2728134,2457113,1.60,3963036,3355081,2.87
"세종특별자치시","　교육 서비스업",519787,510018,0.60,665210,630755,0.62,873487,795687,0.54
"세종특별자치시","　보건업 및 사회복지 서비스업",164137,161412,0.34,224170,214141,0.37,412169,382855,0.73
"세종특별자치시","　문화 및 기타서비스업",101359,97645,0.17,161234,144561,0.26,225163,186204,0.22
"경기도","지역내총생산(시장가격)",407437529,399827962,4.67,479822189,451914662,6.04,529210829,498358681,6.03
"경기도","순생산물세",31080756,30138836,0.53,36229759,33397081,0.32,39989291,34271149,0.25
"경기도","총부가가치(기초가격)",376356773,369689126,4.14,443592430,418521514,5.73,489221538,464215228,5.77
