광역시도,시군구별,시점,항목,지역내총생산시장가격,순생산물세,총부가가치기초가격,농림어업,광업,제조업,전기가스증기및공기조절공급업,건설업,도소매업,운수및창고업,숙박및음식점업,정보통신업,금융보험업,부동산업,사업서비스업,공공행정국방및사회보장,교육서비스업,보건및사회복지서비스업,문화및기타서비스업
서울특별시,용산구,2019,2015년 기준년가격(연쇄),11992461,968519,11024257,8268,-,130381,66614,459884,2135433,277231,455058,1570396,426554,1542589,1675789,1261938,349379,293687,413601
서울특별시,용산구,2020,2015년 기준년가격(연쇄),11995022,988836,11006120,6173,-,153981,81673,475254,2260630,256978,328070,1672531,386282,1500387,1629686,1240750,341355,302094,441312
서울특별시,용산구,2021,2015년 기준년가격(연쇄),12265442,1047670,11216274,7007,-,167332,85478,226077,2243699,264108,350965,1522713,487382,1682083,1923204,1205316,339010,326389,468348
서울특별시,성동구,2019,2015년 기준년가격(연쇄),11419293,989499,10428677,290,-,1581602,81189,384636,1996929,285033,235008,1018229,183918,1321241,1712091,143713,758707,377983,371313
서울특별시,성동구,2020,2015년 기준년가격(연쇄),11491195,1037503,10452071,315,174,1326145,108274,447329,2025142,220421,206184,1281006,199347,1377869,1737004,152137,714527,377745,331612
서울특별시,성동구,2021,2015년 기준년가격(연쇄),12745979,1155145,11588912,352,172,1445003,109516,435539,2611926,280052,217272,1333749,221183,1337216,2077686,156112,708455,390517,345315
서울특별시,광진구,2019,2015년 기준년가격(연쇄),6187957,452125,5735998,83,-,245215,80823,253820,809459,156441,431408,232945,211741,934055,720209,158993,660870,522308,324787
서울특별시,광진구,2020,2015년 기준년가격(연쇄),5983567,444909,5538714,91,-,215512,95516,251433,815823,134835,314471,225998,180379,979673,787247,174835,616361,516047,252013
서울특별시,광진구,2021,2015년 기준년가격(연쇄),6005449,451924,5553429,140,-,215895,98786,284733,821839,128853,291931,226462,192980,948575,726357,178873,655446,551126,253582
서울특별시,동대문구,2019,2015년 기준년가격(연쇄),7078663,566817,6512133,95,4,445479,74416,335090,1198450,181965,252213,112759,265503,893911,670782,183012,913343,671750,320288
서울특별시,동대문구,2020,2015년 기준년가격(연쇄),6847365,570939,6276473,104,280,437593,87768,344920,1168827,125774,196863,111607,247280,971990,719329,188385,786961,647059,256701
서울특별시,동대문구,2021,2015년 기준년가격(연쇄),7065684,583755,6482126,127,58,411870,90391,414979,1176082,142883,196284,109446,279171,1000782,657164,192878,864686,687867,273011
서울특별시,중랑구,2019,2015년 기준년가격(연쇄),4447811,348554,4099157,1277,229,269229,76219,333314,588739,284887,175300,63649,100712,753711,206715,146453,392371,422795,278917
서울특별시,중랑구,2020,2015년 기준년가격(연쇄),4384984,346088,4038769,1424,77,273008,83874,333564,620675,184125,151339,100813,96369,775410,231746,160653,394752,418868,218046
서울특별시,중랑구,2021,2015년 기준년가격(연쇄),4470300,346182,4124146,1612,535,290961,85437,317225,625143,201735,152003,105237,98964,718937,287885,164582,396527,446992,232584
서울특별시,성북구,2019,2015년 기준년가격(연쇄),5761704,370668,5391037,263,-,155159,93133,306346,537996,141445,231314,147752,135063,1032783,461261,171850,1213011,550529,226768
서울특별시,성북구,2020,2015년 기준년가격(연쇄),5731596,381491,5349952,285,-,176232,103725,273837,568517,105679,188455,190514,127979,1065786,605313,175741,1030003,565380,197521
서울특별시,성북구,2021,2015년 기준년가격(연쇄),5831556,377068,5454586,444,-,132953,106470,236127,570809,110965,192274,164912,143936,1016533,672459,177414,1146836,596384,211144
서울특별시,강북구,2019,2015년 기준년가격(연쇄),3088259,226634,2861917,295,-,92458,65563,125642,337821,152715,173266,58406,166564,510560,216452,135735,269445,363329,199993
서울특별시,강북구,2020,2015년 기준년가격(연쇄),3105839,255078,2850655,323,-,91047,69665,195969,339971,107666,150184,74476,171684,517817,208656,148001,252958,363092,163976
서울특별시,강북구,2021,2015년 기준년가격(연쇄),3174135,269281,2904512,559,-,88951,72620,178398,344531,116752,144309,91951,207678,495262,199049,150335,267291,379709,175394
서울특별시,도봉구,2019,2015년 기준년가격(연쇄),3208282,228544,2980029,634,-,86763,67617,141316,384332,180141,129049,41862,64987,645768,217485,201444,314073,320646,188623
서울특별시,도봉구,2020,2015년 기준년가격(연쇄),3239063,242180,2996978,693,-,90801,70925,201942,373286,124607,107902,53087,60670,668768,260255,210131,300944,309738,165514
서울특별시,도봉구,2021,2015년 기준년가격(연쇄),3212809,237044,2975943,915,-,84277,73076,203729,373142,135532,109614,55558,69070,594354,258025,214049,311259,322960,171623
서울특별시,노원구,2019,2015년 기준년가격(연쇄),6236040,400718,5835565,735,-,108198,104563,265533,562621,284024,245069,87411,228443,1252200,317397,175552,1151627,824267,232705
서울특별시,노원구,2020,2015년 기준년가격(연쇄),5973903,417034,5556560,802,-,124027,112965,230744,563195,186191,212032,104102,236035,1217440,322013,194655,1071773,800256,198347
서울특별시,노원구,2021,2015년 기준년가격(연쇄),6193137,449499,5742857,1129,-,136670,115991,169105,566577,208235,211967,106768,332133,1159828,410647,184009,1096269,857431,209504
서울특별시,은평구,2019,2015년 기준년가격(연쇄),4601453,339384,4262255,1479,-,71249,94482,472846,447983,210324,210389,76517,126729,987481,200999,159959,433478,592078,189347
서울특별시,은평구,2020,2015년 기준년가격(연쇄),4670007,357077,4313009,1645,10,85166,105106,353716,455918,140213,183388,171838,126281,1059926,267376,171233,450923,601278,174517
서울특별시,은평구,2021,2015년 기준년가격(연쇄),4665746,352769,4313134,2026,-,74650,108309,346746,442340,155069,183038,149070,138200,1060444,250468,176122,452551,631447,178549
서울특별시,서대문구,2019,2015년 기준년가격(연쇄),8107945,604270,7503413,90912,-,77105,70636,302558,745169,139165,307997,243181,837421,973140,713791,595250,1328485,913617,167436
서울특별시,서대문구,2020,2015년 기준년가격(연쇄),7936382,680358,7254906,63151,-,81933,80708,311699,742828,120614,227113,319474,711323,984310,697687,626509,1304488,842322,150080
서울특별시,서대문구,2021,2015년 기준년가격(연쇄),8222269,685672,7535875,71511,-,80846,84554,303107,750369,122768,223225,309353,641714,1114146,898457,633614,1287040,873075,154949
서울특별시,마포구,2019,2015년 기준년가격(연쇄),18987571,1276569,17713261,595,-,262142,109182,487920,2433534,714347,629945,5633075,562174,1551046,3233420,211488,836645,490738,563181
서울특별시,마포구,2020,2015년 기준년가격(연쇄),18944331,1294651,17651350,610,64,284264,128294,394615,2422403,710813,495432,6010685,568576,1736704,2902552,213498,825545,512389,499937
서울특별시,마포구,2021,2015년 기준년가격(연쇄),19604417,1352491,18253169,679,44,270642,128460,371094,2441960,769380,483764,6376154,648106,1725762,2947552,217172,888715,532291,514639
서울특별시,양천구,2019,2015년 기준년가격(연쇄),6729834,468269,6261187,186,-,204760,89275,318850,669389,329394,223497,656429,235230,1343055,394776,267766,656533,618925,259740
서울특별시,양천구,2020,2015년 기준년가격(연쇄),6528204,476427,6050987,207,146,171675,108656,284782,672951,242816,191200,689760,256114,1401821,376244,274950,594392,587346,225354
서울특별시,양천구,2021,2015년 기준년가격(연쇄),6772156,495594,6275699,245,77,182058,117878,215522,679035,294258,192074,710980,287121,1476165,399099,280190,617127,628828,233602
서울특별시,강서구,2019,2015년 기준년가격(연쇄),16470960,1233403,15239958,9499,65,510787,112408,976370,1931532,1327096,445873,1859474,275796,2562586,3120005,185851,728005,802110,448592
서울특별시,강서구,2020,2015년 기준년가격(연쇄),15524322,1140535,14386455,10601,-,463103,142628,721509,1995720,944626,367077,1959634,273890,2293404,3217357,199524,669028,798644,397373
서울특별시,강서구,2021,2015년 기준년가격(연쇄),16521315,1131799,15394239,11744,-,480451,151179,711731,2039313,1064549,375788,2247568,317768,2115483,3713960,203074,700913,862566,451545
서울특별시,구로구,2019,2015년 기준년가격(연쇄),13302390,1000763,12301624,1242,8,1318005,90786,388140,1756893,298773,296465,2891370,467760,985457,2104884,218239,526013,652380,308555
서울특별시,구로구,2020,2015년 기준년가격(연쇄),12899608,1003804,11895182,1376,680,1205913,108681,366145,1723828,271904,240816,2723458,470010,1062107,2057269,226315,524544,661619,266662
서울특별시,구로구,2021,2015년 기준년가격(연쇄),13158416,1060281,12096513,1566,-,1309661,112638,355183,1733838,304807,236770,2698890,579884,1034612,2017479,230326,544494,703799,267663
서울특별시,금천구,2019,2015년 기준년가격(연쇄),16745777,1299000,15443838,113,-,3025306,62849,511492,2301647,385053,198461,4186729,152237,893928,2842528,120922,283036,267729,230995
서울특별시,금천구,2020,2015년 기준년가격(연쇄),16047698,1264111,14780267,125,-,2865365,82066,593821,2210310,278034,166513,3892058,160319,1029277,2656199,126623,266579,260717,213184
서울특별시,금천구,2021,2015년 기준년가격(연쇄),16224045,1237895,14984157,181,-,3034339,84161,540186,2227165,314220,166251,3809466,166513,990355,2756579,128953,295929,277367,221343
서울특별시,영등포구,2019,2015년 기준년가격(연쇄),34201860,3312429,30890086,3066,968,734219,105127,1139885,4307026,523326,646947,3201663,10618943,1931402,4766315,701963,470301,781374,910027
서울특별시,영등포구,2020,2015년 기준년가격(연쇄),37061518,4464857,32577983,2352,561,690988,138082,1151582,4262013,533879,504776,3338974,12328941,2061756,4773893,694976,472696,791258,812454
서울특별시,영등포구,2021,2015년 기준년가격(연쇄),39718563,5134546,34545791,2658,566,811282,142428,606972,4317374,606421,521594,3787584,13845161,2053735,5020877,710868,482498,832704,862727
서울특별시,동작구,2019,2015년 기준년가격(연쇄),6115838,424771,5691391,115,-,47363,83142,299985,551893,88818,242723,455258,174664,1144936,677841,265324,848321,614535,198819
서울특별시,동작구,2020,2015년 기준년가격(연쇄),6138131,474522,5663425,127,-,49148,90667,438779,575941,58264,191299,479974,183810,1261758,593535,256984,724946,591843,168663
서울특별시,동작구,2021,2015년 기준년가격(연쇄),6051056,446482,5604885,178,-,37496,92957,308309,586248,62186,181903,499693,184908,1173687,630147,270298,754604,662073,173880
서울특별시,관악구,2019,2015년 기준년가격(연쇄),5649476,372877,5276966,448,-,123515,107135,262841,487255,112763,331746,556295,141556,901935,455858,164975,949278,418368,275114
서울특별시,관악구,2020,2015년 기준년가격(연쇄),5747725,384373,5363610,492,-,120117,118287,239224,496736,90234,278202,569707,135828,928245,592416,179673,976177,420038,239769
서울특별시,관악구,2021,2015년 기준년가격(연쇄),5912079,389421,5523140,799,14,119102,121535,255888,499847,103200,279265,698799,140612,916968,544535,188093,1004488,445255,242922
서울특별시,서초구,2019,2015년 기준년가격(연쇄),33420206,2607389,30814333,240845,628,545793,124862,664597,5440303,891860,860127,3331492,1739212,4355270,7470368,1679529,1136004,1464888,915032
서울특별시,서초구,2020,2015년 기준년가격(연쇄),33472638,2721164,30751558,235013,4056,502548,161076,592801,5443011,855059,641409,3543519,1993577,4368373,7380760,1661538,1163423,1535998,772981
서울특별시,서초구,2021,2015년 기준년가격(연쇄),34665062,2892205,31771147,263569,634,586801,163086,733650,5462162,886353,603788,3843358,2077928,4538222,7219801,1790018,1214548,1678972,800628
서울특별시,강남구,2019,2015년 기준년가격(연쇄),67789806,6088152,61705000,18287,185,2397938,172928,1019369,16246320,673319,1655907,7185627,3015062,9510470,13237581,237495,1678952,3093186,1569133
서울특별시,강남구,2020,2015년 기준년가격(연쇄),69039686,6242832,62799509,15449,5,1974610,232660,1151549,16542709,571109,1262310,8149920,3469545,9092855,13793356,265714,1693420,3240805,1422902
서울특별시,강남구,2021,2015년 기준년가격(연쇄),70278790,6379194,63901465,17486,501,2448062,244205,1237661,15751324,669880,1237796,9424449,3954256,8976860,12894359,277782,1797947,3468239,1472421
서울특별시,송파구,2019,2015년 기준년가격(연쇄),28427927,2133366,26299539,44653,4055,672270,127406,580117,4802637,498625,682242,6584076,741217,3406845,3537992,342486,835098,1779375,1754799
서울특별시,송파구,2020,2015년 기준년가격(연쇄),28291816,2242000,26051849,38368,95,826686,158395,622215,5374304,448926,592629,5822154,775515,3800566,3457920,354651,853899,1759925,1294371
서울특별시,송파구,2021,2015년 기준년가격(연쇄),28909815,2323187,26587554,43353,1449,854136,168521,645634,5406569,573973,562305,5985812,844592,3693779,3405846,363603,872395,1897559,1406486
서울특별시,강동구,2019,2015년 기준년가격(연쇄),8720189,748834,7970983,3118,-,177283,102201,1094530,1424287,214242,274391,186385,192815,1471132,926685,154980,449489,996638,293667
서울특별시,강동구,2020,2015년 기준년가격(연쇄),8552628,712219,7840161,3300,83,310187,120172,1066081,1332450,150978,233332,352121,193072,1320833,918086,168591,431197,996963,246593
서울특별시,강동구,2021,2015년 기준년가격(연쇄),8465941,699385,7766414,3686,228,134116,121483,986723,1344358,163768,250570,293314,198971,1436534,857130,175365,455616,1108059,262037
전라남도,전라남도,2019,2015년 기준년가격(연쇄),74618019,8252498,66410035,5285947,115722,22607350,2882841,5071273,2415325,3192062,1226465,1218456,2158504,2561529,2388712,6997198,3408387,3089440,1627720
전라남도,전라남도,2020,2015년 기준년가격(연쇄),74972494,8729528,66264453,5060776,151896,21817489,2904229,5717796,2323432,2952170,1102918,1304190,2290706,2569283,2277991,7291387,3461893,3133596,1590240
전라남도,전라남도,2021,2015년 기준년가격(연쇄),76965787,9086292,67893404,5421895,168178,22946169,2976258,4935111,2283673,3228433,1129494,1354149,2454582,2577593,2458670,7322937,3583317,3267143,1642337
전라남도,목포시,2019,2015년 기준년가격(연쇄),4282246,186745,4095399,83610,989,181811,24818,271418,313263,227789,182264,118900,309477,363757,206127,631884,462149,575713,131174
전라남도,목포시,2020,2015년 기준년가격(연쇄),4091328,235268,3855082,63490,1007,209504,38415,237772,287859,223579,138347,139632,283090,282146,173225,622877,466231,565421,120245
전라남도,목포시,2021,2015년 기준년가격(연쇄),4167158,191170,3976458,59434,2364,203863,37112,204697,277026,254562,135971,159692,324074,310984,200607,627190,477590,593512,115298
전라남도,여수시,2019,2015년 기준년가격(연쇄),25010450,5322478,19719002,229851,6841,12523252,433811,2042017,421666,496348,285219,133629,307139,529509,543236,531394,464095,398975,324419
전라남도,여수시,2020,2015년 기준년가격(연쇄),25180519,5325453,19888230,217525,8160,11857463,609987,2612821,366933,440228,277836,124771,298657,549356,579793,548183,474809,404200,387115
전라남도,여수시,2021,2015년 기준년가격(연쇄),25202528,5726586,19463938,206973,8283,12359655,528508,1931186,387092,478898,296449,132763,303222,515918,620343,565309,478518,396943,294553
전라남도,순천시,2019,2015년 기준년가격(연쇄),5864359,343987,5519781,152629,2683,911341,435508,291031,393511,232833,181853,101271,361023,347278,217389,505807,626869,527034,238159
전라남도,순천시,2020,2015년 기준년가격(연쇄),5969426,402205,5565030,252004,4170,892618,381453,340856,352153,147773,164926,130471,363419,377505,244410,511429,622913,551344,206961
전라남도,순천시,2021,2015년 기준년가격(연쇄),5908372,369720,5538285,258583,3963,755636,329053,365532,348371,135021,159154,132127,411206,381034,257709,523143,656072,566274,220653
전라남도,나주시,2019,2015년 기준년가격(연쇄),4597770,376715,4222371,400458,8728,941893,18474,273303,158041,49634,65644,340233,178664,225244,610177,313397,247635,231674,150807
전라남도,나주시,2020,2015년 기준년가격(연쇄),4533880,407682,4127148,349600,6243,938646,31642,252466,170544,70659,64577,390212,210156,251066,462502,312920,249753,238794,134942
전라남도,나주시,2021,2015년 기준년가격(연쇄),4698462,377216,4323143,465107,11456,845417,30004,246657,175122,75421,70209,425661,169211,252444,524175,320918,273966,257400,171446
전라남도,광양시,2019,2015년 기준년가격(연쇄),10146399,832189,9311677,81576,3766,4058178,1020400,429649,200836,1761337,102176,205250,139908,288795,327448,234662,238951,137322,158350
전라남도,광양시,2020,2015년 기준년가격(연쇄),9792840,900008,8880738,102479,4921,3843775,667269,566457,171373,1649960,90702,184258,150964,312609,293629,247205,242183,150963,153429
전라남도,광양시,2021,2015년 기준년가격(연쇄),11128012,1078506,10031443,86533,4637,4496242,825162,685726,196522,1861108,91922,172459,148429,297409,299904,254249,254009,156560,156837
전라남도,담양군,2019,2015년 기준년가격(연쇄),1320027,76252,1243991,162805,3511,281854,5853,111219,56244,65062,35147,24324,37753,51120,34094,192167,72868,75069,33093
전라남도,담양군,2020,2015년 기준년가격(연쇄),1407297,93125,1314471,148113,4071,321655,10765,109839,56453,68372,38645,30412,48440,51097,41627,206569,78260,73319,29886
전라남도,담양군,2021,2015년 기준년가격(연쇄),1384673,85836,1299225,125022,-,329436,11048,88266,56118,64892,42859,26219,52837,68504,47606,205610,78369,76776,32133
전라남도,곡성군,2019,2015년 기준년가격(연쇄),937604,67253,871218,83735,1397,329980,5300,40993,24401,10659,15804,10673,30523,23829,11045,154717,56734,44770,28982
전라남도,곡성군,2020,2015년 기준년가격(연쇄),983131,88626,895221,92647,1884,346983,8836,39987,21529,13797,11507,10450,33055,24333,13848,162272,56466,36736,24485
전라남도,곡성군,2021,2015년 기준년가격(연쇄),1086656,82784,1005174,144329,4160,388935,9029,45602,22899,12689,11038,10696,35753,23333,16286,159519,57033,35579,29178
전라남도,구례군,2019,2015년 기준년가격(연쇄),552122,19836,532275,109685,-,29676,2325,35174,24042,22873,16905,9406,19776,16685,30168,131085,35729,34062,15510
전라남도,구례군,2020,2015년 기준년가격(연쇄),566193,23168,542921,95136,-,34821,3998,32223,26260,25517,13235,9830,18380,16846,37680,142034,37124,35534,12691
전라남도,구례군,2021,2015년 기준년가격(연쇄),573887,21768,552127,121936,-,28982,3792,45632,20875,20371,14250,9729,23194,16480,26794,138492,36619,34373,13375
전라남도,고흥군,2019,2015년 기준년가격(연쇄),1443629,58034,1385741,444292,5076,116464,10903,92585,60031,11926,22664,25144,81437,27813,12991,236217,72175,139778,27231
전라남도,고흥군,2020,2015년 기준년가격(연쇄),1496429,76717,1418918,368185,5748,117659,18019,125744,57639,13495,22350,24469,104537,30434,12602,262248,73675,141252,26778
전라남도,고흥군,2021,2015년 기준년가격(연쇄),1538179,74112,1463479,407625,5930,121644,16356,130431,56488,14926,21567,25187,98095,29670,11082,258625,74526,147918,27991
전라남도,보성군,2019,2015년 기준년가격(연쇄),933114,31136,902129,259557,-,50107,3975,65621,47083,35022,21233,15350,38351,19991,12266,171430,59247,65020,37075
전라남도,보성군,2020,2015년 기준년가격(연쇄),914332,37327,877114,222248,-,55937,7915,60675,38921,32355,14452,15446,38344,40684,10993,191058,61023,55265,32098
전라남도,보성군,2021,2015년 기준년가격(연쇄),910875,34379,876641,221368,-,51231,7819,66986,35659,33609,14559,15570,44561,27378,13569,185664,61622,60562,36065
전라남도,화순군,2019,2015년 기준년가격(연쇄),1714167,78895,1635741,303549,17681,246593,8707,118307,66064,17759,38297,24401,43138,100652,74271,213763,86971,226960,55061
전라남도,화순군,2020,2015년 기준년가격(연쇄),1695256,99834,1594784,166008,22386,264133,13964,118198,66699,16493,36072,24454,54323,89403,92066,234280,87176,235633,49124
전라남도,화순군,2021,2015년 기준년가격(연쇄),1797239,97562,1699564,194234,19040,284797,12936,115922,68280,16974,36002,24133,53625,80281,89671,227598,89576,305051,58586
전라남도,장흥군,2019,2015년 기준년가격(연쇄),944533,50176,894240,197567,1226,98453,4192,77581,45095,6357,18566,14293,42765,25847,11557,208832,51648,45074,45488
전라남도,장흥군,2020,2015년 기준년가격(연쇄),955269,58452,896684,193441,1677,99113,7628,74005,38931,5875,8965,13915,51672,24275,11487,222007,52426,47668,45173
전라남도,장흥군,2021,2015년 기준년가격(연쇄),989163,52184,937156,248505,1762,91579,7514,53212,37537,6204,7403,14265,51179,24268,15728,225093,54374,53216,52118
전라남도,강진군,2019,2015년 기준년가격(연쇄),840560,46277,794088,117584,241,70726,7371,114201,40140,10561,18984,12849,35259,22449,10140,193656,57655,49862,27330
전라남도,강진군,2020,2015년 기준년가격(연쇄),863738,52167,811310,106496,3065,74512,13094,82200,75022,16477,14360,12986,47251,24323,9746,196658,59438,51201,26772
전라남도,강진군,2021,2015년 기준년가격(연쇄),946336,44991,901208,232145,3033,63580,11978,67833,36288,16350,15299,13436,52487,22647,10287,201070,60725,54120,31732
전라남도,해남군,2019,2015년 기준년가격(연쇄),2040397,90602,1949075,571556,10499,246734,22848,139424,82919,14768,33724,25841,100319,70885,18968,328206,89736,127242,47072
전라남도,해남군,2020,2015년 기준년가격(연쇄),2145130,106839,2037100,669682,14453,248500,39398,116417,87548,10920,26352,25484,103577,54952,22670,349914,95270,118166,46046
전라남도,해남군,2021,2015년 기준년가격(연쇄),2108278,106989,2000052,559794,14939,292765,29618,124109,82000,10246,25833,26225,114586,61663,34220,349027,91774,115953,56440
전라남도,영암군,2019,2015년 기준년가격(연쇄),3178853,181119,2998853,299025,8352,1472769,23709,122242,92574,50185,36163,22101,71979,85337,94329,381859,115423,51152,45925
전라남도,영암군,2020,2015년 기준년가격(연쇄),3095097,201577,2893093,325449,5666,1346183,40726,113322,92541,43518,36875,25262,75997,85852,83077,378488,116767,56903,45196
전라남도,영암군,2021,2015년 기준년가격(연쇄),3267733,203892,3063578,305278,3902,1470829,39638,124550,83967,53936,42462,24764,80238,114793,81215,374548,116001,54308,67533
전라남도,무안군,2019,2015년 기준년가격(연쇄),2995494,105336,2890239,315250,306,131230,5232,327756,89520,25500,43088,35721,119552,156006,47314,1093181,315804,109381,68291
전라남도,무안군,2020,2015년 기준년가격(연쇄),2986265,116229,2870101,273282,884,151923,18292,245284,90631,27779,36499,37655,131922,153244,63827,1143085,324456,111201,61889
전라남도,무안군,2021,2015년 기준년가격(연쇄),3089157,98405,2990772,361757,1859,131212,21031,141913,92079,24918,37327,33653,205323,144804,81271,1175398,349275,114720,73799
전라남도,함평군,2019,2015년 기준년가격(연쇄),927290,41831,885635,222596,5397,131482,4655,70617,39667,34889,9439,12157,32090,25272,20922,167578,49224,31488,27574
전라남도,함평군,2020,2015년 기준년가격(연쇄),1000509,63479,936485,185018,6460,152174,7661,97785,40912,30211,16230,12547,40624,30027,16372,179156,50688,36180,25566
전라남도,함평군,2021,2015년 기준년가격(연쇄),987800,56730,930675,179317,6463,169099,7574,70795,42788,29387,15866,12462,45695,27440,27730,177910,52182,32247,27890
전라남도,영광군,2019,2015년 기준년가격(연쇄),2112491,147425,1965712,243014,3554,115888,806561,100580,52623,14064,24728,20112,42627,67561,33777,198599,75508,91164,30708
전라남도,영광군,2020,2015년 기준년가격(연쇄),2278263,188816,2083090,253737,8649,132380,914178,108597,51057,8676,20069,21555,39721,67523,26382,209898,76659,86004,30786
전라남도,영광군,2021,2015년 기준년가격(연쇄),2286510,164755,2119887,234286,6277,123912,969060,114450,47847,9570,19471,23132,47443,68018,26510,208985,78419,81642,36414
전라남도,장성군,2019,2015년 기준년가격(연쇄),1747230,94305,1653326,121913,6897,516500,8894,77961,55117,52091,16757,17835,33912,60039,48060,462918,61695,42728,70200
전라남도,장성군,2020,2015년 기준년가격(연쇄),1804468,110713,1693952,111822,7914,546249,14622,77928,64161,53638,17021,18703,38380,50356,53186,468368,63104,44615,66118
전라남도,장성군,2021,2015년 기준년가격(연쇄),1868137,102413,1766262,155936,6048,567838,14545,70485,63835,54128,17279,18462,43587,58981,51076,460480,65352,44249,78966
전라남도,완도군,2019,2015년 기준년가격(연쇄),1107951,46799,1061430,265600,10129,57116,6298,87413,88028,31290,20402,21950,72957,22658,7637,246869,72631,31894,19039
전라남도,완도군,2020,2015년 기준년가격(연쇄),1200010,62085,1137519,281005,9716,60781,12597,92435,96247,30882,19214,23609,97094,21957,10250,254542,73685,38843,18206
전라남도,완도군,2021,2015년 기준년가격(연쇄),1124692,53718,1070918,257994,10224,53022,11107,76076,85496,37960,19951,24404,83066,21176,9198,249666,77933,36397,18687
전라남도,진도군,2019,2015년 기준년가격(연쇄),824063,29069,794705,246199,208,35490,4434,91643,42348,7315,24108,12137,27272,14114,7383,177722,44640,29750,31436
전라남도,진도군,2020,2015년 기준년가격(연쇄),773483,32072,741201,212394,4321,37020,6969,61304,37597,7102,21542,12728,25737,13657,6625,197277,44943,26810,29039
전라남도,진도군,2021,2015년 기준년가격(연쇄),804969,27869,776771,263252,4868,30451,6262,50960,32864,8011,21920,12130,30447,13691,6635,199003,46015,21833,28699
전라남도,신안군,2019,2015년 기준년가격(연쇄),992377,28079,964583,369649,18417,34155,16586,91492,22108,22972,13249,14437,32341,16448,11537,221292,50793,22458,13222
전라남도,신안군,2020,2015년 기준년가격(연쇄),1140840,51051,1089823,334675,30576,48695,20735,154366,32425,26085,13501,14722,37345,17036,11615,252438,54585,26769,12086
전라남도,신안군,2021,2015년 기준년가격(연쇄),1017441,43279,974130,266454,48687,39517,23865,116381,34552,31789,13458,14863,38921,16397,9512,237113,53062,26231,13923
제주특별자치도,제주특별자치도,2019,2015년 기준년가격(연쇄),19186190,1503707,17686075,1615727,9869,716737,321341,1560731,1376188,941866,1151363,1127031,1014503,1431874,1377833,2143688,1150369,1008168,766752
제주특별자치도,제주특별자치도,2020,2015년 기준년가격(연쇄),17957495,1425548,16534955,1667043,11305,683443,353260,1257515,1124495,632113,1011399,1105716,1059846,1386116,1191125,2223337,1149272,1023132,690505
제주특별자치도,제주특별자치도,2021,2015년 기준년가격(연쇄),18173026,1403687,16773264,1675235,20196,708531,376385,1028798,1128049,739088,1110932,1012254,1107481,1405988,1227445,2255238,1219769,1085436,735853
제주특별자치도,제주시,2019,2015년 기준년가격(연쇄),14134135,1128049,13007350,634710,9455,574066,195922,1027240,1095303,866780,679266,1111848,798491,1030864,1245057,1641114,758332,779299,544862
제주특별자치도,제주시,2020,2015년 기준년가격(연쇄),13224877,1053312,12172806,748832,9500,561591,238435,811225,866386,584409,661980,1092925,827676,1009453,1041744,1687632,764624,786976,476697
제주특별자치도,제주시,2021,2015년 기준년가격(연쇄),13321338,1028586,12295060,757929,18388,586889,256160,694235,863815,674976,629423,994782,855905,1002550,1061909,1723288,824523,849208,510857
제주특별자치도,서귀포시,2019,2015년 기준년가격(연쇄),5064244,375658,4689557,977941,414,142001,125280,533249,280884,74921,472056,15201,216195,401006,132569,502390,392163,228902,220701
제주특별자치도,서귀포시,2020,2015년 기준년가격(연쇄),4743932,372237,4372575,920908,1805,121295,114877,446124,258099,47829,347647,12828,231795,376663,147821,535646,384750,236196,213057
제주특별자치도,서귀포시,2021,2015년 기준년가격(연쇄),4861208,375101,4486995,920356,1808,121107,120265,334370,264222,63842,482908,17559,250428,403469,163465,531729,395356,236177,224136
경상북도,경상북도,2019,2015년 기준년가격(연쇄),104376284,5807681,98564838,5535643,123832,44749360,3655638,4883559,3418596,2636266,1833532,1467815,2956670,4188829,4733703,7976394,4526125,3655266,2375908
경상북도,경상북도,2020,2015년 기준년가격(연쇄),101271960,6056821,99046874,5207524,150597,42433513,3737286,4617768,3364247,2315799,1474121,1512424,3091412,3959171,4712103,8526757,4449020,3642625,2201465
경상북도,경상북도,2021,2015년 기준년가격(연쇄),106052638,6079398,99960696,5617665,156379,44742638,3616930,4397629,3392724,2472971,1613506,1582432,3287840,4119419,4790395,8709749,4702631,3802706,2314397
경상북도,포항시,2019,2015년 기준년가격(연쇄),18214979,1205370,17006765,307676,5405,6646321,358592,1023231,748668,905753,352218,329309,714139,958334,1457108,1116126,814195,768273,511049
경상북도,포항시,2020,2015년 기준년가격(연쇄),17287574,1238748,16241539,305973,5649,6396527,324751,1052608,673310,788598,285276,317432,786942,574222,1249227,1206534,843653,806208,425373
경상북도,포항시,2021,2015년 기준년가격(연쇄),22057786,1318081,20741067,271617,4943,10108733,340816,1114868,689572,826103,321112,330409,844577,985580,1411365,1262891,951828,838378,458716
경상북도,경주시,2019,2015년 기준년가격(연쇄),10212253,636358,9573230,360885,3743,4038367,911942,457727,335486,207971,308114,178229,223724,375094,706915,467225,365048,343410,300709
경상북도,경주시,2020,2015년 기준년가격(연쇄),9314077,646122,9364384,298597,3308,3641476,947576,426602,314899,180392,239663,192089,235738,175915,625305,490887,333710,337549,265802
경상북도,경주시,2021,2015년 기준년가격(연쇄),10984172,642899,10339955,309175,7462,4636418,922573,395975,311824,199204,272273,187458,289812,373197,764513,541039,456064,353313,328922
